REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	50	AK0011100	 	19910430	 	WRANGELL	AK	7	9	4	1	N	 	3030	020A	 	 	1998	 	 	2028	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	WRANGELL	 	 	 	 	 	0
BH	50	AK0011200	 	19910430	 	VALDEZ	AK	6	9	4	1	N	 	3030	020A	 	 	3817	 	 	3987	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	VALDEZ	 	 	 	 	 	0
BH	50	AK0011300	 	19910430	 	BETHEL	AK	6	9	4	1	N	 	3030	020A	 	 	6557	 	 	6488	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	Z	I	I	 	 	 	 	BETHEL	 	 	 	 	 	1
BH	50	AK0011400	 	19910430	 	CORDOVA	AK	7	9	4	1	N	 	3030	020A	 	 	2227	 	 	2322	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	CORDOVA	 	 	 	 	 	0
BH	50	AK0011600	 	19910430	 	KOTZEBUE	AK	6	9	4	1	N	 	3030	020A	 	 	3160	 	 	3200	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	KOTZEBUE	 	 	 	 	 	0
BH	50	AK0011700	 	19910430	 	PALMER	AK	6	9	4	1	N	 	3030	020A	 	 	8292	 	38	7931	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	PALMER	 	 	 	 	 	0
BH	50	AK0011800	 	19910430	 	BARROW	AK	6	9	4	1	N	 	3030	020A	 	 	6419	 	 	6569	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	NORTH SLOPE BOROUGH	 	 	 	 	 	0
BH	50	AK0011900	 	19910430	 	SELDOVIA	AK	7	9	4	1	N	 	3030	020A	 	 	309	 	 	306	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	SELDOVIA	 	 	 	 	 	0
BH	50	AK0012000	 	19910430	 	SOLDOTNA	AK	6	9	4	1	N	 	3030	020A	 	 	4360	 	 	4198	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	SOLDOTNA	 	 	 	 	 	0
BH	50	AK0012100	 	19910430	 	HAINES	AK	7	9	4	1	N	 	3030	020A	 	 	2255	 	 	2260	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	HAINES	 	 	 	 	 	0
BH	50	AK0012200	 	19910430	 	HOMER	AK	6	9	4	1	N	 	3030	020A	 	 	5808	 	 	5629	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	HOMER	 	 	 	 	 	0
BH	50	AK0012300	 	19910430	 	KENAI	AK	6	9	4	1	N	 	3030	020A	 	 	7784	 	 	7620	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	KENAI	 	 	 	 	 	0
BH	50	AK0012400	 	19910430	 	ANCHORAGE	AK	7	9	4	0	N	AK0010100	3030	020A	 	19891101	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	SPENARD SERVICE DISTRICT	 	 	 	 	 	0
BH	50	AK0012600	 	19941021	 	FAIRBANKS	AK	7	9	4	5	N	 	3030	020A	 	 	0	 	258	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	FAIRBANKS INTRNL AIRPORT	 	 	 	 	 	0
BH	50	AK0012700	 	19910430	 	ANCHORAGE	AK	7	9	4	5	N	 	3030	020A	 	 	0	 	38	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ANCHORAGE INTRNTL AIRPOR	 	 	 	 	 	0
BH	50	AK0012800	 	19910430	 	WHITTIER	AK	7	9	4	1	N	 	3030	020A	 	 	161	 	 	168	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	WHITTIER	 	 	 	 	 	0
BH	50	AK0013000	 	19910430	 	DILLINGHAM	AK	6	9	4	1	N	 	3030	020A	 	 	2506	 	 	2494	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	DILLINGHAM	 	 	 	 	 	0
BH	50	AK0013100	 	19910430	 	HOONAH	AK	7	9	4	1	N	 	3030	020A	 	 	716	 	 	724	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	HOONAH	 	 	 	 	 	0
BH	50	AK0013200	 	19910430	 	NORTH POLE	AK	7	9	4	1	N	 	3030	020A	 	 	2276	 	258	1869	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	NORTH POLE	 	 	 	 	 	0
BH	50	AK0013300	 	19910430	 	UNALASKA	AK	6	9	4	1	N	 	3030	020A	 	 	3789	 	 	4155	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	UNALASKA	 	 	 	 	 	0
BH	50	AK0013500	 	19910430	 	KLAWOCK	AK	7	9	4	1	N	 	3030	020A	 	 	730	 	 	754	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	KLAWOCK	 	 	 	 	 	0
BH	50	AK0014200	 	19931019	 	FAIRBANKS	AK	7	9	4	3	N	 	3030	020A	 	 	0	 	258	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	UNIV OF AK: FAIRBANKS	 	 	 	 	 	0
BH	50	AK0014300	 	19951030	 	ANCHORAGE	AK	7	9	4	3	N	 	3030	020A	 	 	0	 	38	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	UNIV OF AK: ANCHORAGE	 	 	 	 	 	0
BH	50	AK0014500	 	19910430	 	CRAIG	AK	7	9	4	1	N	 	3030	020A	 	 	1153	 	 	1186	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	CRAIG	 	 	 	 	 	0
BH	50	AK0014600	 	19910430	 	KING SALMON	AK	7	9	4	1	N	 	3030	020A	 	 	963	 	 	1028	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BRISTOL BAY BOROUGH	 	 	 	 	 	0
BH	50	AK0014700	 	20000825	 	KAKE	AK	7	9	4	1	N	 	3030	020A	 	 	636	 	 	645	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	KAKE	 	 	 	 	 	0
BH	50	AK0014900	 	20000825	 	NENANA	AK	7	9	4	0	N	AKASP0000	3030	020A	 	20040901	346	 	 	347	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	NENANA	 	 	 	 	 	0
BH	50	AK0015000	 	19910430	 	SAINT PAUL ISLAND	AK	7	9	4	1	N	 	3030	020A	 	 	432	 	 	431	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ST. PAUL	 	 	 	 	 	0
BH	50	AK0015200	 	19910430	 	SAND POINT	AK	7	9	4	1	N	 	3030	020A	 	 	887	 	 	915	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	SAND POINT	 	 	 	 	 	0
BH	50	AK0015400	 	19941021	 	TOGIAK	AK	7	9	4	1	N	 	3030	020A	 	 	823	 	 	817	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	TOGIAK	 	 	 	 	 	0
BH	50	AK0015600	 	19931019	 	WASILLA	AK	5	9	4	1	N	 	3030	020A	 	 	10497	 	38	9931	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	WASILLA	 	 	 	 	 	0
BH	50	AK0016300	 	19981218	 	ANVIK	AK	7	9	4	0	N	AKASP0000	3030	020S	 	20021201	93	 	 	93	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ANVIK	 	 	 	 	 	0
BH	50	AK0016400	 	20000825	 	EMMONAK	AK	7	9	4	1	N	 	3030	020A	 	 	839	 	 	836	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	EMMONAK	 	 	 	 	 	0
BH	50	AK0016600	 	20050725	 	HOUSTON	AK	7	9	4	1	N	 	3030	020A	 	 	2153	 	38	1992	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	HOUSTON	 	 	 	 	 	0
BH	50	AK0200400	 	20041116	 	ANCHORAGE	AK	7	9	4	5	N	 	3030	020A	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ALCOHOL BEV CONTROL BRD	 	 	 	 	 	0
BH	50	AKASP0000	 	19910430	 	ANCHORAGE	AK	8A	9	4	4	N	 	3030	020A	 	 	226174	 	 	223933	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	STATE TROOPERS	 	 	 	 	 	0
BH	1	AL0010000	 	19910430	19910101	BIRMINGHAM	AL	9A	6	3	2	N	 	3070	010N	A	 	150404	37	98	149994	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	 	 	 	 	 	JEFFERSON	073	 	 	 	 	0
BH	1	AL0010100	 	19910430	19910101	BESSEMER	AL	4	6	3	1	N	 	3070	010N	A	 	28479	37	98	28217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BESSEMER	073	 	 	 	 	0
BH	1	AL0010200	 	19910430	19910101	BIRMINGHAM	AL	2	6	3	1	Y	 	3070	010N	A	 	227713	37	98	227106	601	59	98	580	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BIRMINGHAM	073	117	 	 	 	0
BH	1	AL0010300	 	19910430	19910101	BIRMINGHAM	AL	5	6	3	1	N	 	3070	010N	A	 	21057	37	98	20952	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	MOUNTAIN BROOK	073	 	 	 	 	0
BH	1	AL0010400	 	19910430	19910101	FAIRFIELD	AL	5	6	3	1	N	 	3070	010N	A	 	11303	37	98	11443	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	FAIRFIELD	073	 	 	 	 	0
BH	1	AL0010500	 	19910430	19910101	GARDENDALE	AL	5	6	3	1	N	 	3070	010N	A	 	13626	37	98	13235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	 	 	 	 	 	GARDENDALE	073	 	 	 	 	0
BH	1	AL0010600	 	19910430	19910101	LEEDS	AL	5	6	3	1	N	 	3070	010N	A	 	9494	37	98	9436	1661	58	98	1605	130	59	98	128	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	LEEDS	073	115	117	 	 	0
BH	1	AL0010700	 	19910430	19910101	MIDFIELD	AL	6	6	3	1	N	 	3070	010N	A	 	5158	37	98	5196	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	MIDFIELD	073	 	 	 	 	0
BH	1	AL0010800	 	19910430	19910101	BIRMINGHAM	AL	6	6	3	1	N	 	3070	010N	A	 	6505	37	98	6553	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	TARRANT	073	 	 	 	 	0
BH	1	AL0010900	 	19910430	19910101	BIRMINGHAM	AL	4	6	3	1	N	 	3070	010N	A	 	31032	37	98	31074	23	59	98	23	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	VESTAVIA HILLS	073	117	 	 	 	0
BH	1	AL0011000	 	19910430	19910101	BIRMINGHAM	AL	5	6	3	1	N	 	3070	010N	A	 	23771	37	98	23602	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	 	Z	 	 	 	 	HOMEWOOD	073	 	 	 	 	0
BH	1	AL0011100	 	19910430	19910101	FULTONDALE	AL	6	6	3	1	N	 	3070	010N	A	 	6945	37	98	6948	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	 	 	 	 	 	 	FULTONDALE	073	 	 	 	 	0
BH	1	AL0011200	 	19910430	19910101	HOOVER	AL	3	6	3	1	Y	 	3070	010N	A	 	50456	37	98	49832	20275	59	98	19695	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	I	I	I	 	 	 	 	HOOVER	073	117	 	 	 	1
BH	1	AL0011300	 	19910430	19910101	IRONDALE	AL	6	6	3	1	N	 	3070	010N	A	 	9426	37	98	9471	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	IRONDALE	073	 	 	 	 	0
BH	1	AL0011400	 	19910430	19910101	PLEASANT GROVE	AL	5	6	3	1	N	 	3070	010N	A	 	10299	37	98	10323	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	PLEASANT GROVE	073	 	 	 	 	0
BH	1	AL0011500	 	20001012	 	ROOSEVELT CITY	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	0	37	98	3716	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ROOSEVELT CITY	073	 	 	 	 	0
BH	1	AL0011600	 	19910430	19910101	GRAYSVILLE	AL	7	6	3	0	N	AL0010000	3070	010N	A	20081201	2367	37	98	2399	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	GRAYSVILLE	073	 	 	 	 	0
BH	1	AL0011700	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	0	37	98	2749	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BROWNSVILLE	073	 	 	 	 	0
BH	1	AL0011800	 	19910430	 	BESSEMER	AL	6	6	3	1	N	 	3070	010N	 	 	3247	37	98	3358	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BRIGHTON	073	 	 	 	 	0
BH	1	AL0011900	 	19910430	19910101	BESSEMER	AL	5	6	3	1	N	 	3070	010N	A	 	15708	37	98	15816	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	HUEYTOWN	073	 	 	 	 	0
BH	1	AL0012000	 	19910430	 	BESSEMER	AL	7	6	3	1	N	 	3070	010N	 	 	2277	37	98	2265	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	LIPSCOMB	073	 	 	 	 	0
BH	1	AL0012100	 	19910430	19910101	TRUSSVILLE	AL	5	6	3	1	N	 	3070	010N	A	 	18943	37	98	18200	256	58	98	201	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	Z	 	 	 	 	 	TRUSSVILLE	073	115	 	 	 	0
BH	1	AL0012200	 	19910430	19910101	ADAMSVILLE	AL	6	6	3	1	N	 	3070	010N	A	 	4722	37	98	4771	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ADAMSVILLE	073	 	 	 	 	0
BH	1	AL0012300	 	19910430	19910101	WARRIOR	AL	6	6	3	1	N	 	3070	010N	A	 	3003	37	98	2982	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	WARRIOR	073	 	 	 	 	0
BH	1	AL0012400	 	19910430	 	BIRMINGHAM	AL	7	6	3	3	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	UNIV OF AL: BIRMINGHAM	073	 	 	 	 	0
BH	1	AL0012500	 	19910430	 	TRAFFORD	AL	7	6	3	0	N	AL0010000	3070	010N	 	19891101	493	37	98	497	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	TRAFFORD	073	 	 	 	 	0
BH	1	AL0012600	 	19910430	19910101	MORRIS	AL	7	6	3	1	N	 	3070	010N	A	 	1904	37	98	1910	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	MORRIS	073	 	 	 	 	0
BH	1	AL0012700	 	19910430	 	BROOKSIDE	AL	7	6	3	1	N	 	3070	010N	 	 	1323	37	98	1330	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	BROOKSIDE	073	 	 	 	 	0
BH	1	AL0012800	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	80	37	98	80	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	CARDIFF	073	 	 	 	 	0
BH	1	AL0012900	 	19910430	19910101	KIMBERLY	AL	6	6	3	1	N	 	3070	010N	A	 	2743	37	98	2592	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	KIMBERLY	073	 	 	 	 	0
BH	1	AL0013000	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	148	5	98	155	115	37	98	109	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	COUNTY LINE	009	073	 	 	 	0
BH	1	AL0020000	 	19910430	19910101	MOBILE	AL	9B	6	3	2	N	 	3490	015S	A	 	91280	49	547	87509	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020100	 	19910430	19910101	MOBILE	AL	1C	6	3	1	Y	 	3490	015S	A	 	251041	49	547	253842	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	Z	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020200	 	19910430	19910101	PRICHARD	AL	4	6	3	1	N	 	3490	015S	A	 	27691	49	547	28087	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	PRICHARD	097	 	 	 	 	0
BH	1	AL0020300	 	19910430	19930401	MOBILE	AL	6	6	3	1	N	 	3490	015S	A	 	5935	49	547	6000	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	 	 	 	 	 	CHICKASAW	097	 	 	 	 	0
BH	1	AL0020400	 	19910430	19910101	CITRONELLE	AL	6	6	3	1	N	 	3490	015S	A	 	3708	49	547	3716	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	CITRONELLE	097	 	 	 	 	0
BH	1	AL0020500	 	19910430	19910101	SARALAND	AL	5	6	3	1	N	 	3490	015S	A	 	12893	49	547	12839	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	Z	 	 	 	 	 	SARALAND	097	 	 	 	 	0
BH	1	AL0020600	 	19910430	19910101	BAYOU LA BATRE	AL	6	6	3	1	N	 	3490	015S	A	 	2716	49	547	2761	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	Z	 	 	 	 	 	BAYOU LA BATRE	097	 	 	 	 	0
BH	1	AL0020700	 	19910430	19910101	SATSUMA	AL	6	6	3	1	N	 	3490	015S	A	 	6029	49	547	6032	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	SATSUMA	097	 	 	 	 	0
BH	1	AL0020800	 	19910430	19930201	MOUNT VERNON	AL	7	6	3	1	N	 	3490	015S	A	 	817	49	547	821	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	MOUNT VERNON	097	 	 	 	 	0
BH	1	AL0020900	 	20001012	19910101	WILMER	AL	7	6	3	0	N	AL0020000	3490	015S	A	20000101	0	49	547	509	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	WILMER	097	 	 	 	 	0
BH	1	AL0021200	 	19910430	19910101	CREOLA	AL	7	6	3	1	N	 	3490	015S	A	 	2082	49	547	2084	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	CREOLA	097	 	 	 	 	0
BH	1	AL0021400	 	19910430	19910101	MOBILE	AL	7	6	3	3	N	 	3490	015S	A	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	UNIV OF SOUTH ALABAMA	097	 	 	 	 	0
BH	1	AL0021500	 	20000731	 	DAUPHIN ISLAND	AL	7	6	3	1	N	 	3490	015S	 	 	1605	49	547	1568	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	DAUPHIN ISLAND	097	 	 	 	 	0
BH	1	AL0030000	 	19910430	19910101	MONTGOMERY	AL	9C	6	3	2	N	 	3490	005M	A	 	22162	51	556	21825	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	MONTGOMERY	101	 	 	 	 	0
BH	1	AL0030100	 	19910430	19910101	MONTGOMERY	AL	2	6	3	1	Y	 	3490	005M	A	 	204398	51	556	202062	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	Z	Z	 	 	 	 	 	 	MONTGOMERY	101	 	 	 	 	0
BH	1	AL0030300	 	20010717	 	MONTGOMERY	AL	9E	6	3	5	N	 	3490	005M	 	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	AL CONSER DPT MARINE POL	101	 	 	 	 	0
BH	1	AL0030400	 	19910430	19910101	MONTGOMERY	AL	9D	6	3	5	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	AL ALC BEV CONTROL BOARD	101	 	 	 	 	0
BH	1	AL0030500	 	19921124	19920901	MONTGOMERY	AL	9D	6	3	5	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	AL DEPT OF MENTAL HEALTH	101	 	 	 	 	0
BH	1	AL0030600	 	19920122	19910101	MONTGOMERY	AL	7	6	3	3	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	ALABAMA STATE UNIVERSITY	101	 	 	 	 	0
BH	1	AL0030700	 	19910430	19910101	MONTGOMERY	AL	7	6	3	3	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2008	 	 	 	 	 	 	 	 	AUBURN UNIV, MONTGOMERY	101	 	 	 	 	0
